epoch,trainingLoss,testLoss,epochs,lr,training_r2,testing_r2,training_rmse,testing_rmse,W0,W1,W2,W3,W4,W5,W6,W7,W8
187,140.1834674032353,172.5402940421557,2000,0.1,0.44646033200033464,0.4441438027207032,11.839909940672493,13.135459414963593,16.279800950319146,26.36027918298304,10.939436560782562,2.6974203864471242,-1.5165546963190135,15.871229594851203,1.488846472521652,0.7628593024015919,14.94966390697735
188,139.96933895469903,172.24402161343394,2000,0.1,0.44730585674378476,0.4450982746398696,11.830863829606823,13.124176988041343,16.276456337077263,26.41399454786562,10.967741042027207,2.7044316871014575,-1.559099966288679,15.909949437751937,1.470477462552758,0.7407197165581819,15.002174083062181
189,139.75695075510697,171.94983813550564,2000,0.1,0.44814450980086074,0.44604601679048683,11.82188439949854,13.112964505995798,16.273111762376928,26.467399644127543,10.995968923501675,2.7114953842053957,-1.6015349222337247,15.94845696024266,1.4522581577312046,0.71869567247014,15.054558539235035
190,139.54628565917452,171.65772460031351,2000,0.1,0.44897635887280674,0.44698709040895435,11.81297107670947,13.10182142300503,16.269767288486104,26.520496625041247,11.024120529308506,2.71861039051157,-1.6438598088881273,15.986753015044318,1.4341875662436399,0.6967865633677217,15.106817686994306
191,139.33732671814278,171.36766220809284,2000,0.1,0.44980147088485,0.44792155606063644,11.804123293076143,13.090747198234823,16.26642297679143,26.573287626886334,11.052196180684062,2.725775635066794,-1.6860748724799972,16.02483845345975,1.4162647020957948,0.674991786899857,15.1589519348774
192,139.1300571771536,171.07963236468814,2000,0.1,0.45061991199656515,0.4488494736485059,11.795340485850911,13.079741295785944,16.263078887809936,26.625774769105124,11.080196196040488,2.7329900629847,-1.728180360687578,16.06271412533992,1.3984885850832596,0.6533107450869117,15.210961688497333
193,138.92446047266606,170.79361667891158,2000,0.1,0.4514317476120767,0.44977090242165463,11.78662209764384,13.068803184642103,16.25973508120062,26.67796015445658,11.108120891007035,2.7402526352214873,-1.7701765225959827,16.100380879050892,1.3808582407623498,0.631742844274064,15.262847350578829
194,138.72052022991429,170.50959695994084,2000,0.1,0.452237042390097,0.45068590098367656,11.777967576365384,13.057932338618578,16.256391615775836,26.729845869168614,11.13597057847072,2.7475623283547277,-1.8120636086546515,16.137839561441545,1.3633727004210654,0.6102874950852872,15.314609320993924
195,138.51822026040512,170.22755521475696,2000,0.1,0.4530358602538064,0.45159452730092176,11.769376375169804,13.047128236311504,16.253048549512556,26.78143398308878,11.163745568616358,2.7549181343652003,-1.8538418706355282,16.17509101781203,1.346031001050142,0.5889441123779305,15.366247996797073
196,138.31754455945523,169.94747364562102,2000,0.1,0.4538282644005799,0.45249683871062585,11.760847952399319,13.03639036104784,16.24970593956346,26.832726549833406,11.191446168965953,2.7623190604217025,-1.8955115615919356,16.21213609188291,1.328832185314194,0.5677121151978893,15.417763772259786
197,138.1184773037669,169.6693346475887,2000,0.1,0.4546143173115581,0.45339289192891663,11.75238177152899,13.025718200835941,16.246363842267872,26.883725606935123,11.219072684417482,2.7697641286688053,-1.937072935818147,16.248975625765052,1.3117753015229525,0.5465909267353577,15.46915703890477
198,137.92100284904177,169.39312080606254,2000,0.1,0.45539408076107046,0.4542827430587004,11.743977301112336,13.015111248316801,16.24302231316257,26.934433175988886,11.246625417283054,2.7772523760175085,-1.9785262488096398,16.285610459930155,1.2948594036025964,0.5255799742811543,15.520428185539624
199,137.7251057276317,169.1188148943808,2000,0.1,0.4561676158259116,0.4551664475974292,11.73563401472761,13.004569000715895,16.239681406992414,26.984851262796447,11.274104667326487,2.784782853938757,-2.0198717572240192,16.322041433182008,1.278083551067178,0.504678689183615,15.571577598290045
200,137.53077064622627,168.84639987144237,2000,0.1,0.456934982894472,0.4560440604447522,11.727351390924818,12.994090959795624,16.236341177720863,27.03498185750932,11.301510731800274,2.7923546282597806,-2.061109718842608,16.358269382628404,1.261446808990144,0.4838865068060425,15.622605660632601
201,137.33798248357596,168.5758588793673,2000,0.1,0.45769624167572864,0.4569156359100536,11.719128913173366,12.983676631808391,16.233001678540322,27.08482693477025,11.328843905481977,2.799966778963219,-2.1022403925326882,16.394295143653697,1.2449482479759508,0.463202866484707,15.67351275342704
202,137.14672628825073,168.30717524119208,2000,0.1,0.45845145120809583,0.45778122771987595,11.710966069810413,12.97332552745024,16.229662961882358,27.134388453853212,11.356104480710044,2.807618399988992,-2.1432640382103836,16.430119549892034,1.2285869441317763,0.44262721148739004,15.724299254948152
203,136.95698727643295,168.04033245859887,2000,0.1,0.45920066986814,0.45864088902523725,11.702862353989854,12.963037161815084,16.226325079427784,27.18366835880196,11.383292747419066,2.8153085990388775,-2.1841809168041775,16.465743433201215,1.2123619790393283,0.4221589889724636,15.774965540917204
204,136.76875082974414,167.77531420967873,2000,0.1,0.45994395537916133,0.45949467240883557,11.694817263631961,12.952811054349505,16.22298808211659,27.232668578567097,11.41040899317446,2.8230364973837676,-2.224991290219056,16.501167623637183,1.1962724397267481,0.4017976499484972,15.825511984532938
205,136.5820024931053,167.51210434672754,2000,0.1,0.4606813648196427,0.4603426298921508,11.68683030137365,12.942646728808121,16.219652020157746,27.281391027141776,11.437453503206628,2.830801229673554,-2.2656954213012623,16.53639294942913,1.1803174186406127,0.38154264923438624,15.875938956502134
206,136.39672797262958,167.25068689407453,2000,0.1,0.4614129546315705,0.4611848129424395,11.678900974519374,12.9325437132095,16.216316943038883,27.329837603695943,11.464426560444554,2.838601943749619,-2.306293573803659,16.571420236955213,1.1644960136180325,0.36139344541999396,15.92624682506977
207,136.21291313354712,166.99104604594254,2000,0.1,0.46213878062862934,0.462021272479629,11.67102879499263,12.922501539792616,16.212982899535817,27.378010192709215,11.491328445548884,2.8464378004598885,-2.3467860123516875,16.606250310718885,1.1488073278588484,0.34134950082730003,15.976435956048752
208,136.03054399816153,166.73316616433934,2000,0.1,0.4628588980042707,0.46285205888310965,11.663213279288069,12.912519744973842,16.20964993772196,27.425910664102386,11.518159436944476,2.8543079734764163,-2.3871730024099134,16.640883993325787,1.1332504698979264,0.32141028147204925,16.02650671284924
209,135.84960674383683,166.47703177698048,2000,0.1,0.4635733613396623,0.463677221998428,11.655453948424181,12.90259786930448,16.206318104977605,27.473540873367536,11.54491981085243,2.8622116491154643,-2.4274548102491513,16.675322105461248,1.1178245535775495,0.30157525702589305,16.07645945650758
210,135.67008770101538,166.2226275752411,2000,0.1,0.46428222461151425,0.46449681114388397,11.6477503278966,12.892735457428772,16.202987447999075,27.52090266169686,11.571609841321624,2.870148026160045,-2.46763170291416,16.709565465868334,1.1025286980199096,0.28184390077901683,16.12629454571481
211,135.49197335126507,165.96993841213882,2000,0.1,0.4649855411997904,0.46531087511702984,11.640101947631948,12.882932058042487,16.19965801280775,27.56799785611009,11.598229800259732,2.87811631568489,-2.5077039481918986,16.743614891326477,1.0873620275996978,0.26221568960324754,16.176012336844828
212,135.31525032535598,165.71894930034452,2000,0.1,0.46568336389530285,0.4661194622010787,11.632508341942248,12.873187223851929,16.19632984475897,27.614828269580677,11.62477995746376,2.8861157408838176,-2.547671814580337,16.777471196630636,1.0723236719167941,0.24269010391563348,16.225613183982105
213,135.13990540136584,165.46964541022277,2000,0.1,0.466375744907193,0.46692262017121733,11.62496904947991,12.863500511533505,16.193002988550827,27.66139570116063,11.6512605806501,2.8941455368994604,-2.5875355712578116,16.811135194571026,1.0574127657690566,0.2232666276424911,16.27509743894907
214,134.9659255028137,165.22201206789984,2000,0.1,0.467062735870301,0.46772039630082995,11.617483613193249,12.853871481693748,16.189677488232817,27.70770193610408,11.677671935484092,2.9022049506553254,-2.6272954880529142,16.844607695913357,1.04262844912521,0.20394474818391195,16.324465451333097
215,134.79329769682107,164.9760347533595,2000,0.1,0.4677443878524268,0.4685128373676336,11.610051580282539,12.844299698829808,16.1863533872144,27.75374874598959,11.704014285609137,2.9102932406901516,-2.666951835414915,16.877889509379614,1.0279698670978346,0.18472395637872271,16.373717568513115
216,134.62200919230085,164.73169909856637,2000,0.1,0.4684207513614813,0.46929998965972286,11.602672502156597,12.834784731290446,16.18303072827342,27.799537888841193,11.730287892675323,2.9184096769945373,-2.7065048843847026,16.91098144162935,1.013436169916456,0.1656037464698939,16.422854135685874
217,134.45204733817235,164.48899088561564,2000,0.1,0.46909187635253513,0.4700818989815321,11.595345934389899,12.825326151237466,16.179709553564418,27.845071109248202,11.756493016367614,2.926553540849804,-2.745954906566237,16.94388429724149,0.999026512900734,0.14658361607038872,16.47187549589183
218,134.28339962160314,164.2478960449092,2000,0.1,0.46975781223476076,0.4708586106597096,11.588071436680183,12.81592353460761,16.176389904626845,27.890350138483793,11.78262991443358,2.934724124669064,-2.78530217409851,16.976598878696628,0.9847400564337534,0.12766306612944878,16.52078199004068
219,134.11605366627637,164.0084006533576,2000,0.1,0.4704186078782743,0.4716301695489118,11.580848572806588,12.806576461074895,16.17307182239314,27.935376694622377,11.808698842710687,2.9429207318404713,-2.8245469596280017,17.009125986359827,0.9705759659354152,0.10884160089930806,16.569573956936548
220,133.9499972306837,163.77049093260774,2000,0.1,0.4710743116208759,0.4723966200375118,11.573676910588254,12.797284514013421,16.169755347196723,27.980152482655765,11.834700055153151,2.951142676572612,-2.863689536281626,17.041466418463887,0.9565334118359287,0.09011872790233119,16.618251733302834
221,133.78521820644295,163.53415324729508,2000,0.1,0.47172497127469337,0.47315800605323055,11.566556021843448,12.788047280460574,16.166440518779854,28.024679194608172,11.860633803858368,2.9593892837420177,-2.902730177640162,17.073620971093113,0.942611569549405,0.071493957898569,16.666815653806697
222,133.62170461664041,163.2993741033206,2000,0.1,0.4723706341327276,0.4739143710686875,11.559485482349135,12.778864351080678,16.163127376301407,28.068958509650024,11.886500339092915,2.967659888742766,-2.9416691577121568,17.10559043816753,0.9288096194475521,0.05296680485372654,16.71526605108323
223,133.4594446141971,163.06614014615204,2000,0.1,0.4730113469753038,0.4746657581068737,11.552464871801044,12.769735320129076,16.159815958344527,28.112992094210632,11.912299909318136,2.9759538373381416,-2.980506750908299,17.137375611427554,0.9151267468334713,0.03453678590753716,16.763603255759282
224,133.29842648025877,162.834438159149,2000,0.1,0.47364715607642816,0.4754122097465475,11.545493773774197,12.760659785416621,16.156506302924182,28.156781602089705,11.938032761215325,2.9842704855143323,-3.019243232016255,17.16897728041915,0.9015621419155551,0.01620342134253769,16.81182759647696
225,133.138638622609,162.60425506191086,2000,0.1,0.47427810721005514,0.4761537681275567,11.538571775683895,12.751637348274569,16.15319844749462,28.200328674567746,11.9636991397105,2.992609199336127,-3.057878876175953,17.20039623247939,0.8881149997814876,-0.002033765446760802,16.85993939991682
226,132.98006957410544,162.37557790864835,2000,0.1,0.47490424565626144,0.47689047495608516,11.531698468747154,12.742667613519878,16.14989242895672,28.24363494051532,11.98929928799878,3.0009693548045933,-3.0964139588553237,17.231633252722496,0.874784520372346,-0.02017524798431288,16.90793899082071
227,132.8227079911381,162.14839388657734,2000,0.1,0.47552561620733436,0.4776223715098268,11.524873447944584,12.73375018942092,16.146588283665235,28.286702016501224,12.014833447568376,3.009350337716706,-3.134848755826471,17.262689124026256,0.8615699084568053,-0.03822149674259334,16.95582669201434
228,132.66654265211008,161.92269031433483,2000,0.1,0.47614226317376984,0.47834949864308884,11.518096311982726,12.724884687663572,16.14328604743596,28.329531506899563,12.040301858224197,3.0177515435269004,-3.1731835431422857,17.293564627018924,0.8484703736054435,-0.05617297917227275,17.0036028244295
229,132.51156245593972,161.69845464041717,2000,0.1,0.4767542303901884,0.4790718967918237,11.511366663256789,12.716070723317685,16.139985755552782,28.37212500399575,12.065704758111067,3.0261723772105222,-3.21141859711348,17.32426054006649,0.835485130165151,-0.07403015973151872,17.051267707126005
230,132.35775642058434,161.47567444163923,2000,0.1,0.47736156122116347,0.47978960597859244,11.50468410781384,12.707307914803955,16.136687442774633,28.414484088091438,12.091042383736585,3.034612253129151,-3.2495541942860466,17.354777639260384,0.8226133972336405,-0.09179349991492824,17.09882165731332
231,132.20511368158458,161.25433742161522,2000,0.1,0.4779642985669693,0.48050266581745893,11.498048255316403,12.698595883861145,16.133391143342365,28.456610327608374,12.116314969993606,3.0430705948977717,-3.2875906114191293,17.385116698405568,0.8098543986340602,-0.10946345828209576,17.1462649903719
232,132.05362349062975,161.03443140926018,2000,0.1,0.47856248486924646,0.4812111155188178,11.491458719006467,12.689934255513705,16.130096890985527,28.498505279191253,12.141522750182364,3.0515468352537662,-3.325528125463304,17.415278489009044,0.7972073628897101,-0.12704049048582194,17.19359801987423
233,131.9032752141433,160.8159443573117,2000,0.1,0.4791561621165873,0.4819149938941565,11.484915115669915,12.681322658039724,16.126804718929034,28.540170487809508,12.166665956032244,3.0600404159277033,-3.3633670135392593,17.445263780268718,0.784671523198859,-0.14452504929996932,17.24082105760558
234,131.75405833188785,160.5988643408723,2000,0.1,0.4797453718500435,0.48261433936075127,11.47841706560133,12.672760722939271,16.12351465989976,28.58160748685809,12.191744817723189,3.0685507875159006,-3.401107552916874,17.47507333906268,0.7722461174096661,-0.16191758464696723,17.28793441358447
235,131.6059624355907,160.38317955597108,2000,0.1,0.4803301551685544,0.48330918994630157,11.471964192569235,12.66424808490307,16.120226746133056,28.622817798257238,12.216759563906786,3.077077409354736,-3.4387500209946844,17.50470792993883,0.7599303879952033,-0.17921854362497325,17.334938396082862
236,131.45897722758755,160.16887831814503,2000,0.1,0.48091055273430217,0.4839995832934991,11.46555612378168,12.655784381781519,16.116941009379143,28.663802932551253,12.24171042172699,3.0856197493966824,-3.4762946952797336,17.534168315104907,0.7477235820285816,-0.1964283705346941,17.381833311646066
237,131.31309251948588,159.95594906104017,2000,0.1,0.48148660477798966,0.48468555666453617,11.459192489852235,12.647369254554095,16.113657480909445,28.70456438900629,12.266597616840523,3.094177284088046,-3.5137418533678004,17.563455254418837,0.7356249511581792,-0.2135475069058721,17.428619465112384
238,131.16829823084686,159.74438033503037,2000,0.1,0.48205835110404494,0.4853671469455537,11.452872924766382,12.63900234729903,16.11037619152284,28.74510365570717,12.291421373436945,3.102749498248381,-3.5510917729239995,17.592569505379483,0.7236337515829727,-0.23057639152343987,17.475297159632476
239,131.02458438788528,159.5341608058559,2000,0.1,0.4826258310957553,0.4860443906510282,11.446597065848229,12.63068330716339,16.1070971715518,28.785422209653227,12.316181914258399,3.1113358849515595,-3.5883447316637462,17.62151182311771,0.7117492440279709,-0.24751546045335016,17.521866696688463
240,130.88194112218787,159.3252792532794,2000,0.1,0.48318908372032765,0.4867173239281014,11.440364553727642,12.622411784333428,16.103820450868483,28.825521516853215,12.340879460619037,3.1199359454084776,-3.6255010073340848,17.650282960387816,0.6999706937197508,-0.264365147068083,17.568328376112763
241,130.74035866944905,159.1177245697608,2000,0.1,0.4837481475338813,0.4873859825608493,11.434175032307712,12.614187432005314,16.100546058890707,28.86540303241926,12.365514232424134,3.1285491888513675,-3.6625608776953698,17.67888366755929,0.6882973703620967,-0.28112588207183625,17.614682496106685
242,130.59982736822445,158.9114857591488,2000,0.1,0.4843030606863693,0.48805040197449756,11.428028148732592,12.606009906356126,16.097274024587872,28.905068200659876,12.390086448188889,3.137175132419702,-3.6995246205032974,17.707314692608914,0.6767285481117415,-0.2977980935254028,17.660929353258748
243,130.46033765870126,158.70655193539102,2000,0.1,0.48485386092643423,0.488710617239577,11.42192355335568,12.597878866515229,16.09400437648679,28.944518455172084,12.414596325056925,3.1458133010476645,-3.736392513491282,17.735576781113174,0.6652635055542111,-0.3143822068707392,17.70706924256276
244,130.3218800814857,158.50291232126003,2000,0.1,0.48540058560619614,0.4893666630760273,11.415860899708164,12.589793974535883,16.09073714267743,28.983755218932593,12.439044078818489,3.1544632273531663,-3.773164834353169,17.76367067624101,0.6539015256797704,-0.3308786449552297,17.753102457435652
245,130.18444527640673,158.3005562470976,2000,0.1,0.48594327168597584,0.49001857385724346,11.409839844467877,12.581754895367244,16.087472350818597,29.022779904388102,12.463429923928354,3.163124451528386,-3.8098418607262863,17.791597118746875,0.642641895859473,-0.34728782805565034,17.79902928973506
246,130.04802398133688,158.09947314957455,2000,0.1,0.48648195573895225,0.49066638361407044,11.403860047428541,12.5737612968266,16.084210028143534,29.06159391354469,12.487754073523439,3.171796521231817,-3.846423870174817,17.819356846964098,0.6314839078213117,-0.36361017390183636,17.844850029776666
247,129.91260703102813,157.89965257046765,2000,0.1,0.48701667395575743,0.4913101260387436,11.397921171469301,12.565812849571955,16.080950201465434,29.10019863805635,12.51201673944013,3.180478991481795,-3.882911140173502,17.846950596798568,0.6204268576264731,-0.3798460977000576,17.89056496635131
248,129.77818535596438,157.70108415545207,2000,0.1,0.48754746214900935,0.4919498344887788,11.392022882524612,12.557909227074866,16.077692897182896,29.138595459312636,12.536218132231333,3.1891714245514913,-3.9193039480916596,17.87437910172269,0.6094700456456934,-0.39599601215610564,17.936174386741857
249,129.6447499812292,157.50375765291037,2000,0.1,0.4880743557577818,0.49258554199080995,11.386164849554445,12.550050105593618,16.074438141285295,29.17678574852545,12.560358461183247,3.1978733898653497,-3.955602571177515,17.901643092769664,0.5986127765357165,-0.41206032749809657,17.98167857673985
250,129.51229202538886,157.30766291275634,2000,0.1,0.4885973898520154,0.49321728124437736,11.380346744514812,12.542235164146634,16.07118595935809,29.214770866814987,12.584437934331854,3.2065844638969447,-3.991807286542843,17.928743298528044,0.5878543592158545,-0.4280394514989937,18.027077820661905
251,129.38080269939042,157.11278988527525,2000,0.1,0.48911659913686856,0.49384508462566457,11.374568242328603,12.534464084486231,16.067936376588044,29.252552165294826,12.608456758479154,3.2153042300682486,-4.027918371147912,17.95568044513656,0.5771941068446501,-0.4439337894988531,18.07237240136592
252,129.25027330547496,156.91912861997815,2000,0.1,0.48963201795700895,0.4944689841911889,11.368829020856763,12.526736551072595,16.064689417768395,29.290130985156203,12.632415139209131,3.22403227865028,-4.0639361017867275,17.982455256279255,0.5666313367966412,-0.4597437444267967,18.117562600267032
253,129.12069523610498,156.7266692644719,2000,0.1,0.4901436803008484,0.49508901168144215,11.363128760869737,12.519052251048075,16.061445107303943,29.327508657751448,12.65631328090346,3.2327682066651215,-4.09986075507257,18.00906845318086,0.5561653706392269,-0.4754697168227163,18.162648697353365
254,128.9920599729064,156.53540206334364,2000,0.1,0.4906516198047216,0.49570519852448436,11.35746714601924,12.511410874211734,16.058203469216064,29.36468650467661,12.68015138675695,3.241511617789284,-4.135692607423826,18.035520754602462,0.5457955341096353,-0.4911121048587119,18.207630971201574
255,128.86435908562467,156.3453173570596,2000,0.1,0.4911558697570063,0.4963175758394911,11.351843862810336,12.503812112994165,16.054964527147682,29.401665837853283,12.703929658792758,3.250262122258403,-4.171431935050094,18.061812876837433,0.5355211570919937,-0.5066713043602677,18.25250969899215
256,128.73758423109487,156.15640558087838,2000,0.1,0.491656463102192,0.49692617444025455,11.346258600573798,12.496255662432583,16.051728304368144,29.43844795960964,12.727648297877321,3.2590193367732425,-4.207079013938588,18.087945533707604,0.525341573594499,-0.5221477088271715,18.29728515652455
257,128.6117271522254,155.96865726377828,2000,0.1,0.4921534324448923,0.4975310248386394,11.340711051438767,12.48874122014618,16.04849482377804,29.47503416276065,12.751307503735077,3.2677828844069965,-4.242634119840801,18.11391943655971,0.5152561217266904,-0.5375417094541773,18.341957618232087
258,128.4867796769951,155.78206302739827,2000,0.1,0.49264681005380406,0.49813215724799476,11.335200910305696,12.481268486311729,16.045264107913972,29.511425730687566,12.774907474962927,3.2765523945138653,-4.27809752825945,18.139735294262064,0.5052641436768238,-0.5528536951514176,18.386527357196645
259,128.36273371746407,155.59661358499267,2000,0.1,0.49313662786561485,0.4987296015865209,11.329727874819591,12.47383716363945,16.04203617895324,29.5476239374166,12.798448409044465,3.2853275026388897,-4.313469514435689,18.16539381320152,0.4953649856893457,-0.5680840525645675,18.430994645163175
260,128.2395812687969,155.4122997403995,2000,0.1,0.4936229174888589,0.49932338748059424,11.324291645343514,12.466446957349135,16.038811058718473,29.583630047696847,12.821930502363976,3.294107850429029,-4.348750353336579,18.19089569728061,0.4855579980424699,-0.5832331660947648,18.475359752553988
261,128.11731440829936,155.2291123870217,2000,0.1,0.4941057102077213,0.4999135442680479,11.318891924932377,12.459097575146512,16.0355887686822,29.619445317077474,12.845353950220211,3.3028930855454606,-4.383940319642826,18.216241647914984,0.47584253502585366,-0.5983014179182883,18.51962294848288
262,127.99592529446753,155.0470425068214,2000,0.1,0.4945850369857926,0.5005001010014131,11.313528419307017,12.451788727199856,16.03236932997136,29.65507099198415,12.868718946839923,3.311682861577092,-4.419039687736766,18.241432364031038,0.46621795491837575,-0.6132891880059977,18.56378450076903
263,127.87540616604937,154.86608116932743,2000,0.1,0.4950609284697741,0.5010830864511157,11.308200836828526,12.444520126116853,16.02915276337174,29.69050830979473,12.892025685391195,3.3204768379552605,-4.4540487316906106,18.26646854206379,0.45668361996601353,-0.628196854142541,18.607844675950744
264,127.7557493411186,154.686219530655,2000,0.1,0.4955334149931353,0.5016625291086346,11.302908888472851,12.4372914869217,16.025939089332372,29.725758498914228,12.915274357996543,3.32927467986961,-4.488967725254931,18.291350875954972,0.44723889635982195,-0.6430247919453271,18.65180373929897
265,127.63694721616095,154.50744883253796,2000,0.1,0.49600252657972166,0.5022384571896197,11.29765228780568,12.430102527032428,16.022728327969855,29.76082277884906,12.93846515574581,3.338076058185128,-4.523796941847393,18.31608005715135,0.43788315421401197,-0.6577733748832726,18.695661954830673
266,127.51899226517183,154.32976040137385,2000,0.1,0.49646829294731776,0.5028108986369682,11.292430750957555,12.422952966238496,16.019520499072627,29.79570236028058,12.961598268708837,3.346880649360325,-4.558536654541723,18.340656774603243,0.428615767544129,-0.6724429742953221,18.739419585321986
267,127.4018770387662,154.15314564728,2000,0.1,0.49693074351116207,0.503379881123865,11.287243996599267,12.415842526678567,16.016315622105182,29.8303984451379,12.98467388594794,3.355688135366543,-4.593187136056922,18.365081714763278,0.4194361142453314,-0.6870339594087469,18.783076892321223
268,127.2855941632998,153.97759606316254,2000,0.1,0.49738990738741695,0.5039454320567831,11.282091745917501,12.40877093281855,16.013113716212224,29.864912226670032,13.007692195530174,3.3644982036083757,-4.6277486587466985,18.389355561585326,0.41034357607076855,-0.701546697357224,18.826634136161672
269,127.17013634000178,153.80310322379668,2000,0.1,0.4978458133965936,0.5045075785784452,11.276973722590728,12.40173791142986,16.00991480022277,29.89924488951732,13.0306533845394,3.3733105468451874,-4.662221494589143,18.413478996523665,0.4013375386100586,-0.7159815531986988,18.870091575974246
270,127.05549634411851,153.62965878491877,2000,0.1,0.49829849006693283,0.5050663475707501,11.271889652765347,12.394743191567898,16.006718892654195,29.933397609782194,13.053557639088151,3.3821248631137135,-4.696605915176614,18.437452698532326,0.3924173912678653,-0.7303388899330352,18.913449469699952
271,126.94166702406861,153.45725448232935,2000,0.1,0.4987479656377418,0.505621765657661,11.266839265032079,12.387786504550736,16.00352601171622,29.96737155509927,13.076405144329302,3.3909408556517304,-4.730902191705859,18.46127734406464,0.3835825272425742,-0.7446190685194541,18.95670807410218
272,126.82864130060865,153.28588213100804,2000,0.1,0.4991942680626881,0.506173859208058,11.261822290402591,12.380867583938052,16.00033617531487,30.001167884704753,13.099196084467554,3.3997582328227773,-4.765110594968336,18.48495360707299,0.3748323435050677,-0.7588224478937656,18.999867644778842
273,126.71641216600979,153.1155336242392,2000,0.1,0.4996374250130512,0.5067226543385543,11.256838462286371,12.373986165510255,15.997149401056333,30.034787749505202,13.121930642770723,3.4085767080419185,-4.79923139534077,18.508482159008718,0.36616624077759874,-0.7729493849853952,19.04292843617433
274,126.6049726832447,152.94620093274844,2000,0.1,0.5000774638809329,0.5072681769162783,11.251887516467834,12.36714198724784,15.993965706250819,30.068232292145627,13.144609001580845,3.4173959997025283,-4.833264862775901,18.531863668822268,0.3575836235127629,-0.7870002347342091,19.08589070159132
275,126.49431598518515,152.77787610384985,2000,0.1,0.5005144117824256,0.5078104525616205,11.246969191083664,12.36033478931092,15.990785107916333,30.10150264707695,13.167231342325104,3.42621583110409,-4.867211266793455,18.555098802963457,0.3490838998725693,-0.8009753501071393,19.128754693202424
276,126.38443527380986,152.61055126060432,2000,0.1,0.5009482955607409,0.5083495066509458,11.242083226600391,12.353564314019025,15.987607622782406,30.134599940622824,13.189797845526572,3.435035930380989,-4.901070876471307,18.57818822538196,0.3406664817076092,-0.8148750821146128,19.171520662061653
277,126.27532381942213,152.44421860098765,2000,0.1,0.501379141789298,0.5088853643192728,11.23722936579218,12.346830305831034,15.984433267293788,30.167525291045827,13.212308690814774,3.4438560304322934,-4.934843960436852,18.601132597527968,0.3323307845363225,-0.8286997798267864,19.214188858115758
278,126.16697495987776,152.27887039706962,2000,0.1,0.5018069767747733,0.5094180504629187,11.232407353718871,12.340132511325379,15.981262057614074,30.200279808613015,13.234764056936084,3.4526758688524986,-4.968530786858571,18.62393257835298,0.32407622752436177,-0.8424497903895909,19.256759530215405
279,126.05938209982281,152.1144989942025,2000,0.1,0.5022318265601095,0.5099475897421136,11.227616937704225,12.333470679180394,15.978094009629297,30.23286459566087,13.257164121763944,3.4614951878632363,-5.0021316234377915,18.64658882431082,0.3159022334640546,-0.8561254590405852,19.29923292612619
280,125.9525387099405,151.9510968102204,2000,0.1,0.5026537169274898,0.5104740065835804,11.22285786731439,12.326844560154898,15.974929138951458,30.265280746659634,13.279509062308916,3.470313734245922,-5.035646737400641,18.669101989358776,0.30780822875396197,-0.8697271291246261,19.341609292539513
281,125.84643832620847,151.7886563346478,2000,0.1,0.5030726734012709,0.5109973251830837,11.218129894336599,12.320253907068953,15.971767460922026,30.297529348277035,13.301799054728571,3.479131259275335,-5.069076395490186,18.691472724958903,0.2997936433785344,-0.8832551421093529,19.383888875083297
282,125.74107454916465,151.62717012791813,2000,0.1,0.5034887212508813,0.5115175695079477,11.213432772758066,12.313698474784825,15.968608990615378,30.329611479441414,13.324034274337212,3.4879475186541202,-5.102420863958759,18.713701680079513,0.29185791088786484,-0.8967098376004912,19.42607191833258
283,125.63644104318266,151.4666308206021,2000,0.1,0.5039018854936825,0.5120347632995426,11.2087662587451,12.307178020188141,15.965453742842202,30.36152821140427,13.346214895615436,3.4967622724481893,-5.1356804085604635,18.73578950119679,0.28400046837753745,-0.9100915533569788,19.46815866581993
284,125.53253153575669,151.3070311126451,2000,0.1,0.5043121908977937,0.5125489300757404,11.204130110622453,12.30069230216922,15.962301732152849,30.3932806078022,13.368341092219541,3.505575285023021,-5.168855294543863,18.757736832296576,0.27622075646857347,-0.9234006253059139,19.510149360045766
285,125.42933981679467,151.14836377261426,2000,0.1,0.5047196619848815,0.5130600931333413,11.199524088852824,12.2942410816046,15.959152972840641,30.424869724718278,13.390413036990775,3.514386324980842,-5.201945786644843,18.779544314876283,0.26851821928747277,-0.9366373875573308,19.55204424248848
286,125.32685973792093,150.99062163695473,2000,0.1,0.505124323032915,0.51356827555047,11.19494795601663,12.287824121338762,15.956007478945143,30.456296610742854,13.412430901964436,3.5231951650986733,-5.234952149079647,18.801212587946985,0.2608923044463511,-0.9498021724188026,19.59384355361448
287,125.22508521178717,150.8337976092547,2000,0.1,0.5055261980788849,0.5140735001889423,11.190401476791937,12.281441186166008,15.952865264255378,30.48756230703378,13.434394858378813,3.53200158226724,-5.267874645538086,18.82274228803562,0.2533424630231731,-0.9628953104098755,19.635547532888054
288,125.12401021139222,150.67788465951972,2000,0.1,0.505925310921491,0.5145757896966043,11.185884417934606,12.27509204281254,15.949726342313014,30.518667847376086,13.45630507668399,3.540805357430722,-5.300713539176909,18.84413404918735,0.2458681495420806,-0.975917130276336,19.67715641878113
289,125.02362876941022,150.52287582345568,2000,0.1,0.5063216851237942,0.5150751665096414,11.18139654825864,12.268776459918719,15.946590726415495,30.549614258241096,13.4781617265505,3.5496062755273425,-5.333469092613346,18.865388502968052,0.2384688219538158,-0.9888679590043129,19.71867044878288
